Product URL,Star Rating,Comment
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,3,"Máy ngoại hình đẹp, camera 108 chụp cũng ko đẹp lắm tạm ổn, máy hay đơ, cảm ứng hay bị lag, phần mềm tệ hơn con redmi Note 10 đang xài, không cài video làm hình nền được, cấm tai nghe chẳng thấy báo trên thanh thông báo...tạm ổn"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,3,"Vân tay trong màn hình rất kém. Có như không. Camera mới đầu vào còn bị treo.vừa rồi cập nhật thì hết treo. Đèn flash tối, loa ngoài bé, mạng wifi bắt kém. Pin hao nhanh. Mua máy mới nhưng khi nhân viên mang ra thì đã bị bóc hộp. Dùng đến hôm.nay 1 tháng rồi mà mình thấy nó chả hơn con redmi note 10 4g mình dùng từ năm 2021. Hơn cái vân tay màn hình thì coi như vô dụng"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,Mình mua máy cũng được mấy tháng rồi tuy mình ko dùng mà la con gái mình dùng thỉnh thoảng mình có dùng thử mình thấy vẫn ổn ko có gì mình có hỏi con thì con bao chẳng có gì khác thường chả biết mọi người dùng thế nào mà bảo pin nhanh hết chứ theo mình thấy pin con này dùng khá là ổn định đấy mọi chức năng đều ok hết nói chung là mình từ ngày biết dùng điện thoại đến nay mình toàn dùng dòng xiaomi này thôi chưa dùng hãng khác bao giờ vì thấy dùng dất là ok la pin khỏe sóng căng chụp hình cũng tạm ổn mình thích nhất trên dòng này là nó có mắt hồng ngoại điều khiển được các thiết bị ngoại vi nói chốt lại là máy tầm chung như này là ok rồi ko đoi hỏi gì thêm
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,2,"Hao pin quá nhanh, cùng pin 5000 nhưng con redmi note 11 dùng đc 2ngày mới sạc. Đổi con 13 sạc đầy lúc 21h, sáng còn 93%.Giảm tần số 60hz, dark mode, bật tiết kiệm pin dùng mạng internet di động xem Facebook+ YouTube khoảng 6 tiếng, còn lại nằm đợi 7tiếng mà đến 20h cùng ngày máy báo 19% pin. Xiaomi đang giảm dần chất lượng"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,1,mn đừng mua máy ở thế giới di động nữa mua nó bán hàng trưng bày rồi ko cho phiếu bảo hành nữa
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,2,"Thật sự là rất tệ, trung bình mỗi ngày mình phải khởi động lại máy một lần, lúc thì màu nền tự dưng bị phơi sáng, lúc thì mọi người gọi nói ko nghe đc gì cả, cứ chập chờn, wifi thì bao lag đt ai cũng vào đc mà mỗi đt mình bị, thêm lỗi nữa là pin mau hết lắm"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,2,Ra đường là k thể chuyển tiền dc .lag bà cố
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,3,Bật dữ liệu lên rồi vào lướt FB khoảng trừng 20 là máy bắt đầu nóng lên không hiểu sao ram 8gb mà nhanh nóng máy thế
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,4,"Sản phẩm dùng tốt, nếu để tần số làm mới quét 120Hz sẽ nhanh hết pin hơn 60Hz. Sạc nhanh. Mua lúc giá 4tr590k, giờ giá 4tr390k, hãng này tuột giá nhanh nhỉ"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,3,Màn đẹp máy trễ thông báo
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,2,"Máy dùng được vài hôm tự dưng lại mất âm thanh phải khởi động lại thì mới có, vuốt chạm thì hay giật, lag. Không đáng tiền. Máy hay mất âm thanh thì có được bảo hành ko vậy"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,4,Điện thoại bên mình mua hồi 07/03/2024 tới nay điện thoại pin 5000 mà sử dụng tới bây giờ pin càng ngày mau tuộc pin mới nữa ngày là gần hết pin. Mong bên TGDD hỗ trợ giúp mình
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,3,Chiều nay mưa sáng mai giảm giá Buôn bán hay thậtMáy bị chậm thông báo nhiều
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,1,"Mua 2 máy, cả 2 đều lỗi mất âm thanh phải khởi động lại mới hoạt động."
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,1,Mới mua 10h tối qua 4590 sáng nay còn 4390Như bị lừa
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,1,Mới mua tối qua 4790 sáng ra còn 4590 cảm giác như bị lừa
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,3,Khi quay video zoom 3x thì bễ ko bt là có bị lỗi ko vậy ạ
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,3,Sao hôm qua t mua máy trên wed báo giá 4590 .mà ra cửa hàng thế giới di động lại bán 4790k
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,2,Mua 4990 mấy hôm giảm 4590 làm ăn chỉ bán thốc bán tháo
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,3,Mk mua đc nửa tháng dùng toàn mất âm thanh vs rè rè loa k nghe đc
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,3,"Bán thì để giá cho nó bình ổn, lúc lên lúc xuống, mới mua hay hôm trước hôm sau lên thấy giá giảm mấy trăm k. rất khó chịu"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,3,Tại sao mua về sài khoảng vài ngày đến 1 tuần thì lại mất âm thanh. Phải khởi động lại máy mới có lại ạ Cái này có bão hành k ạ
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,2,"Sản phẩm sử dụng tạm ổn trong tầm giá, chỉ có phụ kiện theo máy hơi tệ, cáp sạc rất dễ hỏng, mới sử dụng 2 tháng là gãy võ nối cáp sạc rồi, chụp hình gửi hỏi tổng đài kêu đem ra siêu thị kiểm tra, xong nói cáp sạc không bảo hành, vậy kêu đem ra làm gì mất thời gian của khách hàng"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,2,Mới mua 4990k. Hôm sau còn 4590k. Cay thật...
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,2,"Mới mua 4990k, 2 hôm sau giảm 300k, cũng cay thiệt."
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,4,"Minh mua được nữa tháng về sử dụng củng khá ổn, thơi gian sau này nó cứ hiện như vậy là sao vậy ạ. Có bị lỗi gi không shop"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,2,Vừa mua 2 hôm giảm giá 500k tôi rất cay . Không bao giờ mua hàng tgdd nũa
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,1,"Mới mua ngày 8/5/2024 vài ngày thì bị tắt mất tiếng loa khởi động lại mới sử dụng được, mới mua vài ngày lại giảm giá so với hôm trước công nhận đáng tiếc thật."
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,1,Sản phẩm mua của thế giới di động chán quá.mới mua được 3 tháng đơ mất tiếng.tự tắt nguồn quá thất vọng.hàng người ta dùng thử rồi cũng đóng hộp bán mới.
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,1,Vào tgdt mua con này bản 8/128 lại không có màu vàng
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,4,"Khi có cuộc gọi tới móc trong túi ra là màn hình tối thui,tắt luôn âm thanh cài đặt thế nào để màn hình vẫn sáng và có âm thanh vậy ad"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,Máy sài tốt chạy phà phà wifi bắt nhanh chs liên quân Free Fire tầm trung sài rất tốt
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,3,"Máy tụt pin hơi nhanh, đêm sạc đầy pin không dùng qua đêm mà cũng bị giảm 10% pinMạng sóng 4G mà bắt hơi kém có khi còn không bắt được, bắt wifi cũng yếu"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,4,"1. Sử dụng được vài ngày thì cảm thấy tốt, so với Oppo thì tương đối như nhau. Nhưng viên pin rất lâu, trâu lắm.2. Điểm yếu là vẫn còn là Android 13.3. Nhờ hỗ trợ thêm về việc tôi sạc pin, khi nào biết pin đã sạc đầy, thường những hãng khác chẳng hạn như Oppo sẽ báo là Pin đã đấy, ngoài màn hình thì để Đã sạc. Con Xiaomi Note 13 không thấy, nhìn vào biểu tượng pin thì vẫn còn đang sạc. NHờ kỹ thuật hỗ trợ thêm phần này. Xin cám ơn"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,3,Máy tự nhiên mất âm thanh rồi bị đơ màn hình không làm gì được
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,Ok
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,"Cấu hình tốt, màn hình đẹp"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,"Rất tốt, đáng mua"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,"Nói chung trước đây đã mua dùng, mua lại lần 2, nói chung đồ điện tử xiaomi rất ok, đôi khi có những lỗi nhưng khởi động lại là hết, không ảnh hưởng gì. Đa số thấy điện thoại hao pin xài máy màn hình đẹp, cấu hình cao tần số quét cao thì hao pin nhưng bù lại có sạc nhanh và trải nghiệm tốt."
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,1,"Mn có ai giống mình k. Mới mua 2 tháng mà ban đầu là đơ màn hình, bảo hành 1 lần rồi. Sau đó là thường xuyên tắt âm thanh, khởi động lại đc, vài ngày sau lại bị tiếp. Trải nghiệm realmi tệ quá. Hối hận khi mua. Bảo hành vài ngày r đt đâu xài nên mệt khi gửi bảo hành quá"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,3,"Mình mới mua được 2 tháng, máy bị nóng hơn bình thường, dù mình chỉ xem Facebook hoặc YouTube, bây giờ còn bị mất tiếng và loa, phải tắt nguồn mở lại mới hết, mà vài ngày lại bị mất tiếng, chán thiệt sự"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,4,"Khi có cuộc gọi tới móc trong túi ra là màn hình tối thui,tắt luôn âm thanh cài đặt thế nào để màn hình vẫn sáng và có âm thanh vậy ad"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,"Từ ip chuyển qua xài cũng thấy ổn Hài lòng với pin, cấu hình và hệ điều hành hyperos"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,Mình mới mua máy giá 4tr990 được máy hôm h mình bán lại thì lổ bao nhiu ạ
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,3,Cho mình hỏi chính sách bảo hành của sản phẩm Xiaolin Redmi Note 13.Máy mình bị lỗi thẩm mĩ camera trước.
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,Chụp hình sắc nét Tốt
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,Tốt không gì để chê
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,"màn hình amoled rõ sáng trong tầm giá bên oppo chỉ có LCD , đáng để mua"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,máy càng sữ dụng càng đãvừa cập nhật lên hyperos mượt hơn
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,"chơi game ok, sạc nhanh, rất đáng để thử"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,màn hình sáng viền mõng camera chụp siêu nét chụp cảnh bao đẹp
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,"Máy ngon nha, lên được HyperOS, màn hình đẹp. Sẽ giới thiệu cho người thân"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,4,Máy ngon độ phân giải tốt nhưng lại ko lên được hyperos chip thì ok
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,2,lỗi khởi động lại chờ cả 10p k lên quá thất vọng
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,"Máy đẹp, cấu hình ngon, nhiều đánh giá 1 sao tiêu cực, mình thấy không hợp lý. Màn 120Hz, Amoled sáng ngon. Chip 685 quá ổn Vân tay trong màn hình nữa.Còn về pin thì xài phải hao rồi, có ứng dụng ngầm mà, bù lại sạc nhanh tới 33W. Muốn máy không hao pin mà cấu hình mạnh, màn đẹp thì xài điện thoại nghe gọi.TỐT, NÊN MUA"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,2,Mới lấy tối này xài tới giờ màn hình bị vậy
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,4,Redmi note 13 4g của tôi bị lỗi loa ngoài. Vs lỗi mic.phải khởi động lại mới hết. Có bị sao không ae
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,"Ưu điểm pin cực trâu, chơi game mượt,lướt titok liên tục,gọi Zalo từ 67g chỉ tốn 60%. Cam sau rất nét nếu đủ ánh sáng,âm thanh ấm rõ,đàm thoại tốt,ko nóng máy. Máy thiết kế đẹp.Sạc đúng nhanh so với 33w. Nhược điểm cụm cam 2 cam sau khá to trong khi ống cam ko quá lớn,cam trước đủ dùng,ko đẹp lắm.Mặt lưng phần phía cam ko được liền mạch,gọi message hay Zalo lâu lâu bị bể hình ảnh chút. Tổng thể 8/10đ. Và khuyên ai cài game thì ko nên dùng máy này, chơi game giải trí thì OK, khỏi phải bàn."
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,3,Pin mao hết quá
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,Mình vừa mua có đổi trả lại đc ko ạ
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,2,"Hết pin nhanh, lag mà còn mất tiếng, 128gb mà tưởng 32gb không á"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,4,"Các bạn chê pin nhanh hết do các bạn tải hoặc để quá nhiều app truy cập mang, chạy ngầm... Máy mình lúc mới mua cũng vậy, giờ tối ưu hoá nên pin okie rồi. Mọi chức năng khác ổn định. Ko có gì phải chê trách. À máy mặc định chạy RAM 4Gb, các bạn vào cài đặt bổ sung / bộ nhớ, chọn ram 6g hoặc 8g nhé."
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,3,Máy xạc lên đầy 100% bin kg dùng gì để chế độ máy bay qua đêm mất 7% bin đúng tệ thật
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,3,K nên mua với giá tiền hơn 5tr nên mua đt khác. Thông số của nhà sản xuất chỉ mang tính chất tham khảo. Quá nhiều lỗi. Tôi và bạn tôi cùng mua khi đt mới ra mắt mà cùng bị tình trạng lỗi giống nhau
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,3,"Pin tệ quá ,k sài củng mất 15% pin"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,3,"dùng mượt mà, ổn áp nhưng pin tuột khá nhanh không bằng con realme cũ của tôi cùng dung lượng pin là 5000mAh. Khi đang chơi liên quân thì mất âm thanh mặc dù để cấu hình thấp, phải khởi động lại thì đt mới trở lại bình thường"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,4,"Con này có cảm biến vân tay dưới màn hình nếu dán cường lực thì cảm biến vân tay hoạt động không tốt hoặc không dùng được, bóc cường lực ra mới dùng được cảm biến vân tay, kính gốc của máy cũng là kính cường lựcKính cường lực Corning Gorilla Glass sẵn rồi nên không cần dán cường lực nữa, vừa xấu vừa cấn màn hình, màn hình cảm ứng con này hơi có độ trễ, hy vọng sớm khắc phục được."
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,Sao pin nhanh hết quá admin ơi phải làm sao ạ
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,3,"Pin mau hết quá ,để k sài củng mất 10% pin"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,4,"Máy dùng ổn mượt mỗi tội gửi tin nhắn đi quá chậm mới gửi được, mất 1 phút tin nhắn mới gửi được."
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,Hai long
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,1,"Máy dễ bị nóng,bấm không ăn,không mượt,nhiều lúc bị mất âm thanh luôn,tiếc tiền mua"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,1,Ko hài lòng về pin cũng như nhân viên bán hang
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,1,1 sao từ trải nghiệm ứng dung máy cho đến nhân viên hỗ trợ .quá tệ .mua máy về tải messenger.dùng muốn cài nhạc âm báo tin nhắn mặc định .mà máy không hỗ trợ .gọi nhân viên tgdd thì nói gio nhà sản xuất không hỗ trợ .quá bất tiện .mọi người trách xa máy trung quốc .với tgdd trải ngiệm quá thất vọng .mua góp nên không đổi được .không đổi ngay và lập tức
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,3,Sao pin hết nhanh quá
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,4,Tôi dùng được 2 tháng lúc tôi dùng trong 2 tháng chưa được cập nhật HyperOS thì sài lỗi nhiều lắm lỗi nhiều nhất vẫn là hao pin pin tụt nhanh..cảm ứng bị đơ.bây giờ lên HyperOS thì sài siêu mướt như iPhone 15 luôn.note 13 4G ram 8GB rom 128 lên HyperOS sài như iPhone 15 luôn
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,2,"Mới mua được 1 tuần, giờ vân tay không hoạt động nữa, chán thật sự"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,1,Da mua đc 1 tháng 15 ngày.cang ngày càng dơ đen cái đt cùi cũng nt đc.con cái đt này thì nhảy hang như nay mà cũng nhập về bán và khen ríu ríu khuyên mọi giới ko nên mu
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,3,"Vân tay gần như không sử dụng được,quá tệ"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,1,"Pin mới sài được tuần sau tuột nhanh chóng mặt loa rè rè, FB kéo muốn gãy tay quá tệ"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,2,"Mau hết pin, máy nóng dã man, mặc dù chỉ lướt fb ko mở thêm ứng dụng nào. Cảm ứng xài đc 1 tuần là nhảy tùm lum, đặc biệt là bàn phím. Cảm ứng vân tay kém, nhiều lúc chạm vân tay 45 lần ko mở khoá đc phải nhập mật khẩu. Màn hình ám vàng. Camera ko như quảng cáo. Nói chung là ko nên mua."
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,2,Kết nối mạng rất kém
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,1,Mới mua xong phải nói là tệ chắc hãng làm ra điện thoại không test thử. Tác vụ bình thường. Facebook. Yutuber. Mà vuốt nó giật lắc kinh khủng. không nên mua
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,4,"28/01/2024 con gai mua cho tui 1 cai redmi not 13 mau den tui su dung thay rat muot khong bi loi gi het , tam danh gia la tot"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,3,Điện thoại quá chậm chơi game thì quá lắc
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,3,"Thấy máy bắt 4G hơi kém. Chậm hơn hẳn điện thoại cũ của mình dù cùng sim, cùng vị trí."
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,3,"máy hao pin nhanh không như những bài review của chính TDDĐ dùng đc 9h, chơi game đôi khi mất tiếng phải khởi động mới hết tình trạng trên"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,4,Máy có thông số ghi rõ có ghi âm cuộc gọi và ghi âm mạc định mà mình kiểm tra không có vậy
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,1,Mình mua điện thoại được 3 tuần rồi mới đầu sạc ok sao 1 tuần nay sạc pin hiện vô pin và đang sạc chút nữa tự nhiên không vô pin là do nguyên nhân gì vậy
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,3,Cần bộ phận xem lại máy chứ pin tụt nhanh quá. Tụt nhanh hơn máy rẻ tiền dùng mấy năm rồi cũng pin 5000
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,"Sản phẩm tốt, nhưng cực kỳ ấn tượng là cách chăm sóc tư vấn và bảo hành sản phẩm của đội ngũ quản lí nhân viên của TGDĐ 669 Phan Đình Phùng Kon Tum quá tốt...sẽ tiếp quay lại ủng hộ"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,4,"Mới dùng chưa đc tuần tụt pin quá là tụt lút , đc mấy bạn nv dễ thương."
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,2,"Chưa bao giờ dùng chiếc đt nào tệ như thế này mua chưa đến 1 tháng mà máy đơ, cảm ứng ko nhạy, đã cập nhật máy, khởi động máy xong lại đâu vào đấy."
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,4,Tốt mà camera chống rung không tốt lắm
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,4,"Mình mua 7/3 . Đưa máy ra hộp đã bóc seal rồi , đt cũng bóc sale rồi,mình nghỉ là bây giờ đt đã bóc sale sẵn , nên kiểm tra sơ qua là mua , về nhà kiểm tra lại mặt kính trầy, mặt trước và sau rất dơ , 1/2 tiếng sau mình quay trở lại ,nói với bên đmx là ck c mới mua đây 1 tuần cũng đt này đều đc bóc sale hộp sale đt tại sao c lại ko có, lại còn trầy và dơ, bên đmx nói bên e toàn hàng mới 100%, nên c đừng lo , dán lại cho mình cái miếng dán mới , tự nhiên bỏ tiền mua hàng mới mà nhận hàng bóc sale r hỏi sao ko bực , đổi thì ko cho , còn nếu muốn đổi mất 20%, thật sự buồn"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,"Cường lực của máy Redmi note 13 có chưa,,mình ra dán"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,"Dùng được 3 ngày cảm nhận ngoại hình đẹp tương đương máy tầm trung, màn đẹp camera đủ dùng độ mượt ổn pin trâu trong tầm giá 5tr con này khó có đối thủ"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,1,Pin 100% để đó ko dùng đến sau 5 ngày còn 69% shop nói vậy là bth
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,4,"Dùng ổn trong tầm giá, máy dùng nhanh, pin khỏe. Có mỗi cái cái vân tay nhiều lúc ko nhạy lắm."
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,1,Lỗi quá lỗi
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,1,Máy mới mua đã lỗi CHPLAY. Chưa sài được 3 tiếng nữa. Về vô CHPlay nó loading cả 20giây xong để lỗi khi xuất thông tin từ máy chủ.trong khi sài wiffi lun
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,Mới mua hôm 27/02. Ok trong tầm giá
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,4,Tốt
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,4,"Xài tốt trong tầm giá so với sam sung cùng giá,chụp hình đẹp tốt nhất chụp ban đêm,ảnh không bị bể khi bung lớn"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,4,Chụp ảnh đẹp coi phim nè loa hay màn hình đẹp
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,"Máy xài mạnh , màn hình đẹp , nhạy nhanh , giá tiền ổn áp , pin lâu , nói chung hài lòng OK đó"
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,Tốt
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,Ok
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,4,Lần đầu dùng hãnh Xiaomi và chưa biết tính năng nhiều
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,Cho phụ huynh dùng rất ok
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,4,
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,3,
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,1,
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,
https://www.thegioididong.com/dtdd/xiaomi-redmi-note-13,5,
https://www.thegioididong.com/dtdd/realme-c65,5,Máy rất tốt và đẹp nữa lúc bỏ vào túi quần không bị cấn như Xiaomi
https://www.thegioididong.com/dtdd/realme-c65,3,Mua bản màu đen lại giao màu xanh muốn đổi lại máy khác ko cho đổi
https://www.thegioididong.com/dtdd/realme-c65,5,"với tầm giá tiền dưới 5 triệu thì con này là đỉnh của chóp rồi, các mẹ nên mua cho con đang đi học 1 cái để liên lạc và kiểm soát con cho thuận tiện nhé"
https://www.thegioididong.com/dtdd/realme-c65,3,Mình mới mua máy đc 3 hôm sạc pin đầy 100% dùng liên tục trong 1h20p đã báo pin yếu có liên hệ với bên bảo hành thì nhân viên nói là có đc đổi sag máu khác ko lag do cửa hàng trưởng là sao a
https://www.thegioididong.com/dtdd/realme-c65,5,Đt dùng rất ngon . lâu hết pin . tốt trong tầm giá
https://www.thegioididong.com/dtdd/realme-c65,5,
https://www.thegioididong.com/dtdd/samsung-galaxy-a55-5g,3,"Máy pin trâu. Cam chụp bình thường, màu ảnh ko đẹp. Màn hình chất lượng hiển thị kém, gây cảm giác lóa mắt và nhèo khi kéo vuốt màn hình có chữ. Ko xứng với giá tiền"
https://www.thegioididong.com/dtdd/samsung-galaxy-a55-5g,5,"ổn, không có vấn đề gì sau 2 tuần sử dụng"
https://www.thegioididong.com/dtdd/samsung-galaxy-a55-5g,4,mình mới mua con A 55 này mới đc mấy ngày h mình muốn trả lại thì mất phí bao nhiêu phần trăm v
https://www.thegioididong.com/dtdd/samsung-galaxy-a55-5g,4,chụp ảnh ở chế độ 50mp k zoom đc là do lỗi camp hay đó là thiết kế của nhà sản xuất vậy ạ
https://www.thegioididong.com/dtdd/samsung-galaxy-a55-5g,3,"Mọi thứ tạm ổn, mỗi cái màn hình chất lượng hiển thị kém, với số tiền bỏ ra thì ko xứng đang"
https://www.thegioididong.com/dtdd/samsung-galaxy-a55-5g,5,"Sử dụng được 1 tháng, theo mình pin trâu mình có thể sử dụng hơn 10 tiếng. Âm thanh tốt, chơi game ổn. Nhưng mà thỉnh thoảng mình mở màn hình sẽ có lằn sọc chạy ngang màn hình. Vẫn sẽ đánh giá 5 sao"
https://www.thegioididong.com/dtdd/samsung-galaxy-a55-5g,5,"Ổn định , mát máy , pin tốt rất ít hao pin khi dùng 120hz"
https://www.thegioididong.com/dtdd/samsung-galaxy-a55-5g,4,"Mình mới mua ở TGDD A55 5G ram 12gb bộ nhớ trong 256gb thân máy rất đẹp,cấu hình mạnh chạy mượt chụp ảnh tương đối không đẹp lắm đó ưu điểm,còn khuyết điểm loa nghe không lớn,pin 5000ma sử dụng rất nhanh hết,mình đang sử dụng con M51 chuyển qua A55 này thấy có vẻ không bằng M51"
https://www.thegioididong.com/dtdd/samsung-galaxy-a55-5g,5,May Samsung A55 5G rất êm mượt pin trâu luôn chụp ảnh đẹp
https://www.thegioididong.com/dtdd/samsung-galaxy-a55-5g,4,Trước mắt thì vẫn ok
https://www.thegioididong.com/dtdd/samsung-galaxy-a55-5g,3,Có vẻ như bộ khuếch đại âm thanh của tai nghe dây có vấn đề. Bị noise khá lớn và khá khó chịu khi sử dụng tai nghe có dây.
https://www.thegioididong.com/dtdd/samsung-galaxy-a55-5g,4,Không sài củng bị tụt pin nửa
https://www.thegioididong.com/dtdd/samsung-galaxy-a55-5g,5,Tốt
https://www.thegioididong.com/dtdd/samsung-galaxy-a55-5g,5,"Pin rất trâu và mát máy lắm, công việc mình quay chụp liên tục ngoài trời, pin trụ được từ 8h sáng tới 17h tan làm còn 40%."
